participant,Word,age,gender,race,native_lang,other_langs,place_of_birth,Item,Condition,Type,Sentences,response.corr,response.rt,PhrasalVerb,Frequency,Predictability,OnsetTime,OffsetTime,Duration,accuracy,nrows,trial,response_time,corpus_size,frequency_per_million,log_freq,log_predic,log_rt
111758,ketchup,,,,,,,285,Experimental,Word-Internal,She added a bit of ketchup to her burger for an extra burst of flavor.,1,2.5354999999999563,NA,373916,NA,1.148,1.222,0.074,0.76,368,210,1.3874999999999564,1064910000000,0.3511245081743997,-1.046614394272417,NA,0.3275035666384211
111758,uprooting,,,,,,,281,Experimental,Word-Internal,The uprooting of the old trees was necessary to make space for the new construction project.,0,4.548799999996959,NA,206345,NA,0.259,0.336,0.077,0.76,368,211,4.2897999999969585,1064910000000,0.19376754843132282,-1.6410960423013634,NA,1.4562401118058483
111758,upsilon,,,,,,,273,Experimental,Word-Internal,The Greek letter upsilon is often used as a symbol in mathematics and physics.,1,1.5620000000000118,NA,100730,NA,0.752,0.831,0.079,0.76,368,212,0.8100000000000118,1064910000000,0.09459015315848288,-2.358201897575761,NA,-0.21072103131563802
111758,geared up,,,,,,,181,Experimental,Phrasal Verb,They geared up for the intense competition.,1,3.2170000000000982,1,61290,0.040925,0.771,0.883,0.112,0.76,368,213,2.4460000000000983,1064910000000,0.057554159506437164,-2.85502887003271,-3.196014155724938,0.8944540372650208
111758,upward,,,,,,,343,Experimental,Word-Internal,"With hard work and determination, he made an upward climb in his career.",1,2.719100000009007,NA,9005173,NA,2.137,2.276,0.139,0.76,368,214,0.5821000000090071,1064910000000,8.456276117230564,2.1349089014443057,NA,-0.5411130246889738
111758,upping,,,,,,,265,Experimental,Word-Internal,He was constantly upping his game to stay ahead of the competition in the business world.,1,1.2690000000000055,NA,55395,NA,0.776,0.919,0.143,0.76,368,215,0.49300000000000543,1064910000000,0.05201848043496633,-2.9561562305577147,NA,-0.707246104939436
111758,stirring up,,,,,,,199,Experimental,Phrasal Verb,The controversy is stirring up a heated debate.,1,2.217699999988099,0,327096,0.07521,1.499,1.567,0.068,0.76,368,216,0.718699999988099,1064910000000,0.3071583514099783,-1.180391861737029,-2.5874710781438255,-0.3303112545242992
111758,shored up,,,,,,,60,Experimental,Phrasal Verb,They shored up the building's foundation to prevent further damage.,0,3.0573999999910484,1,58459,1.928067,0.438,0.489,0.051,0.76,368,218,2.6193999999910482,1064910000000,0.054895718887042096,-2.9023199137068634,0.656517946621895,0.962945283909748
111758,wind up,,,,,,,47,Experimental,Phrasal Verb,Please wind up the hose and put it away.,0,2.6689000000060332,1,894872,0.028373,0.733,0.783,0.05,0.76,368,219,1.9359000000060331,1064910000000,0.8403264125606859,-0.17396487624314386,-3.562317290246223,0.6605723346308832
111758,uncoupling,,,,,,,215,Experimental,Word-Internal,The uncoupling of the train cars caused a delay in the transportation system.,1,1.590100000008988,NA,148895,NA,0.322,0.405,0.083,0.76,368,224,1.268100000008988,1064910000000,0.1398193274549023,-1.9674042079878074,NA,0.23751971726580456
111758,uproar,,,,,,,301,Experimental,Word-Internal,The uproar in the crowd grew as the controversial decision was announced.,1,1.0485999999940532,NA,902476,NA,0.139,0.228,0.089,0.76,368,225,0.9095999999940532,1064910000000,0.8474669220873126,-0.16550347047469333,NA,-0.09475033655234863
111758,upstate,,,,,,,293,Experimental,Word-Internal,They decided to move to a quieter town upstate to escape the noise of the city.,1,2.7164999999999964,NA,539582,NA,1.943,2.03,0.087,0.76,368,226,0.7734999999999963,1064910000000,0.5066925843498512,-0.6798508017961364,NA,-0.256829608969021
111758,think up,,,,,,,198,Experimental,Phrasal Verb,He needs to think up a creative solution quickly.,1,1.5587000000030002,1,213738,0.001198,0.704,0.863,0.159,0.76,368,228,0.8547000000030003,1064910000000,0.20070991914809702,-1.6058946016402869,-6.727101779288879,-0.1570047488066544
111758,supper,,,,,,,337,Experimental,Word-Internal,They gathered around the table for a delicious supper with friends and family.,0,4.351400000006038,NA,6667160,NA,2.135,2.213,0.078,0.76,368,231,2.216400000006038,1064910000000,6.260773210881671,1.8343036935998027,NA,0.7958842580137818
111758,bound up,,,,,,,40,Experimental,Phrasal Verb,She bound up her hair to keep it out of her face.,1,1.2497000000030312,1,1050739,0.041472,0.489,0.553,0.064,0.76,368,233,0.7607000000030312,1064910000000,0.9866927721591496,-0.01339656241274611,-3.1827367782523277,-0.27351621697489686
111758,add up,,,,,,,36,Experimental,Phrasal Verb,"The numbers don't add up, there must be a mistake.",0,3.117999999999938,1,1117613,0.023427,0.981,1.112,0.131,0.76,368,234,2.1369999999999383,1064910000000,1.049490567277986,0.048304872413468085,-3.753866075633489,0.7594029763369817
111758,caught up,,,,,,,15,Experimental,Phrasal Verb,He caught up with his friends after being away for a month.,1,1.3192999999969288,1,3118432,0.13113,0.371,0.515,0.144,0.76,368,236,0.9482999999969288,1064910000000,2.9283526307387477,1.0744400228429476,-2.0315660814388043,-0.05308437109569393
111758,lined up,,,,,,,31,Experimental,Phrasal Verb,The students lined up outside the classroom before the bell rang.,0,3.2157000000029257,1,1424968,0.283476,1.05,1.106,0.056,0.76,368,240,2.165700000002926,1064910000000,1.3381112018856054,0.2912590687799065,-1.260627815482515,0.7727436348324389
111758,closeups,,,,,,,263,Experimental,Word-Internal,The photographer captured closeups of the intricate details on the flower petals.,1,2.4643000000119173,NA,52929,NA,1.555,1.638,0.083,0.76,368,241,0.9093000000119174,1064910000000,0.04970279178522129,-3.001694174716312,NA,-0.09508020623716382
111758,upstaging,,,,,,,251,Experimental,Word-Internal,The talented actress couldn't help but feel she was upstaging her co-stars with her impeccable performance.,1,3.3279000000059114,NA,21251,NA,2.364,2.462,0.098,0.76,368,247,0.9639000000059115,1064910000000,0.019955677005568547,-3.914241614443627,NA,-0.036767724186081714
111758,interrupted,,,,,,,341,Experimental,Word-Internal,The meeting was interrupted by a sudden phone call.,1,2.1243999999910557,NA,7184727,NA,1.029,1.111,0.082,0.76,368,249,1.0953999999910558,1064910000000,6.746792686705919,1.9090672344362802,NA,0.09111959335931862
111758,voluptuously,,,,,,,223,Experimental,Word-Internal,"The dancers moved across the stage voluptuously, captivating the audience.",1,2.702299999996967,NA,39232,NA,1.894,1.966,0.072,0.76,368,250,0.8082999999969671,1064910000000,0.03684067198166981,-3.3011528272166046,NA,-0.21282200224609055
111758,wraps up,,,,,,,172,Experimental,Phrasal Verb,She oftens wraps up the gifts with colorful paper.,0,3.500099999994063,1,31440,0.034854,0.993,1.097,0.104,0.76,368,251,2.5070999999940633,1064910000000,0.029523621714511086,-3.522564599969345,-3.3565873707436866,0.9191267066909952
111758,matchups,,,,,,,249,Experimental,Word-Internal,The next basketball tournament will feature exciting matchups between the top teams in the league.,1,4.847999999999956,NA,19118,NA,2.595,2.678,0.083,0.76,368,252,2.252999999999956,1064910000000,0.017952690837723377,-4.0200152678887795,NA,0.812262661450088
111758,mount up,,,,,,,189,Experimental,Phrasal Verb,The tension started to mount up as the deadline approached.,0,2.758599999993976,0,96539,0.007624,1.371,1.475,0.104,0.76,368,255,1.3875999999939759,1064910000000,0.09065460930970692,-2.4006984957523154,-4.8764541126302365,0.3275756361091162
111758,supreme,,,,,,,345,Experimental,Word-Internal,The chef prepared a supreme dish that impressed everyone at the table.,0,3.782900000006066,NA,25194402,NA,1.131,1.215,0.084,0.76,368,258,2.6519000000060657,1064910000000,23.658714820970786,3.163731538434642,NA,0.9752763642243133
111758,bankruptcy,,,,,,,335,Experimental,Word-Internal,The company  filed for bankruptcy due to financial difficulties.,0,3.2767999999969106,NA,5643945,NA,1.337,1.416,0.079,0.76,368,259,1.9397999999969107,1064910000000,5.299926754373609,1.6676930005330723,NA,0.6625848749757127
111758,snuggle up,,,,,,,89,Experimental,Phrasal Verb,"To keep warm during the cold winter night, they snuggle up in a cozy blanket.",1,3.700800000012123,0,30437,0.302278235,2.387,2.488,0.101,0.76,368,261,1.3138000000121228,1064910000000,0.028581758082842683,-3.5549865939271914,-1.1964073778039228,0.2729237014854628
111758,meeting up,,,,,,,177,Experimental,Phrasal Verb,They're meeting up at the café for a chat.,0,3.3445999999939886,0,43343,8.58e-4,0.584,0.645,0.061,0.76,368,263,2.7605999999939885,1064910000000,0.04070109211107042,-3.201500353697758,-7.060906458476312,1.0154480474051633
111758,clammed up,,,,,,,53,Experimental,Phrasal Verb,He clammed up and refused to answer any questions.,1,1.7088999999909902,0,31435,6.974706,0.965,1.081,0.116,0.76,368,264,0.7438999999909902,1064910000000,0.029518926482050126,-3.522723645695326,1.9422901762814362,-0.2958486617969529
111758,layup,,,,,,,267,Experimental,Word-Internal,"In basketball, a layup is a fundamental skill that involves shooting the ball close to the basket.",1,2.1174000000060005,NA,61378,NA,1.123,1.208,0.085,0.76,368,265,0.9944000000060005,1064910000000,0.05763679559775004,-2.853594102773179,NA,-0.005615738779601419
111758,beefing up,,,,,,,57,Experimental,Phrasal Verb,They're beefing up security in the building after recent incidents.,0,6.31559999999422,1,26549,2.715177,0.72,0.774,0.054,0.76,368,266,5.59559999999422,1064910000000,0.02493074532120085,-3.6916534853351664,0.9988571446310691,1.7219805746191055
111758,charged up,,,,,,,134,Experimental,Phrasal Verb,"It took three hours, but the battery was completely charged up.",0,4.159200000003011,1,84121,0.00498,2.742,2.893,0.151,0.76,368,267,1.4172000000030112,1064910000000,0.0789935299696688,-2.5383893289871478,-5.302325387945576,0.3486830940113046
111758,syrup,,,,,,,317,Experimental,Word-Internal,She poured maple syrup over her pancakes.,0,3.5686999999879845,NA,2300348,NA,1.159,1.222,0.063,0.76,368,270,2.4096999999879847,1064910000000,2.160133720220488,0.7701701272893682,NA,0.879502258421333
111758,hit up,,,,,,,147,Experimental,Phrasal Verb,He decided to hit up his old friend to see if he wanted to hang out.,1,2.137000000000171,1,26518,0.001017902,0.909,0.988,0.079,0.76,368,272,1.228000000000171,1064910000000,0.024901634879942906,-3.6928218198378238,-6.890011632678359,0.20538682972508993
111758,suppose,,,,,,,347,Experimental,Word-Internal,"Suppose we leave early, we should arrive on time.",0,3.667100000008759,NA,30695441,NA,0.45,0.516,0.066,0.76,368,274,3.2171000000087586,1064910000000,28.82444619733123,3.3612238533888146,NA,1.1684803326381599
111758,sweeps up,,,,,,,165,Experimental,Phrasal Verb,She sweeps up the fallen leaves from the yard.,1,1.2798000000118464,1,20340,0.019973,0.527,0.606,0.079,0.76,368,275,0.7528000000118463,1064910000000,0.01910020565118179,-3.958056176909937,-3.9133739174991025,-0.2839556906952308
111758,dolled up,,,,,,,56,Experimental,Phrasal Verb,"She dolled up for the party, wearing a fancy dress.",1,1.5617000000029293,0,31675,2.815556,0.601,0.668,0.067,0.76,368,278,0.9607000000029293,1064910000000,0.029744297640176165,-3.515117841323148,1.0351597554099576,-0.04009309356339507
111758,penned up,,,,,,,176,Experimental,Phrasal Verb,They penned up the horses in the stable.,1,2.3227000000028966,1,43081,0.054444,0.503,0.571,0.068,0.76,368,280,1.8197000000028964,1064910000000,0.04045506193011616,-3.2075635028839025,-2.91058262851231,0.5986716523386517
111758,ranging up,,,,,,,184,Experimental,Phrasal Verb,"He said that the price keeps fluctating, ranging up to three times its original value.",1,5.163099999994074,0,66581,0.008506,2.688,2.786,0.098,0.76,368,281,2.475099999994074,1064910000000,0.06252265449662413,-2.772226315970881,-4.766983482150695,0.9062807992424421
111758,fetched up,,,,,,,174,Experimental,Phrasal Verb,The dog fetched up the ball and brought it back.,0,3.0509000000058677,0,35412,0.029748,0.834,0.894,0.06,0.76,368,282,2.2169000000058676,1064910000000,0.033253514381497026,-3.403594821781548,-3.514993376141083,0.7961098236204172
111758,mopping up,,,,,,,79,Experimental,Phrasal Verb,The cleaners were busy mopping up the remaining dirt.,0,3.540000000000191,1,78108,0.39343,1.403,1.501,0.098,0.76,368,284,2.137000000000191,1064910000000,0.07334704341211934,-2.6125530831521,-0.93285211767338,0.7594029763371
111758,shake up,,,,,,,186,Experimental,Phrasal Verb,He didn't know what to do to shake up the industry.,0,3.177600000009079,1,80160,0.011137,1.415,1.475,0.06,0.76,368,286,1.762600000009079,1064910000000,0.07527396681409697,-2.586620930193796,-4.497482380571174,0.5667899916885739
111758,uppers,,,,,,,327,Experimental,Word-Internal,The doctor prescribed uppers to help improve her energy levels.,1,2.2854000000061205,NA,136709,NA,1.246,1.363,0.117,0.76,368,288,1.0394000000061205,1064910000000,0.12837610690105267,-2.0527909883670614,NA,0.03864362359809296
111758,opened up,,,,,,,24,Experimental,Phrasal Verb,They opened up the container despite the warnings it was dangerous.,0,3.58779999999706,1,2064934,0.057834000000000003,0.571,0.631,0.06,0.76,368,290,3.01679999999706,1064910000000,1.939069029307641,0.6622079760949305,-2.850178440952251,1.1041966669610357
111758,ran up,,,,,,,46,Experimental,Phrasal Verb,She ran up the stairs to catch the train.,0,2.864600000008977,0,934026,0.031021,0.61,0.676,0.066,0.76,368,293,2.254600000008977,1064910000000,0.8770938389159647,-0.13114129242985675,-3.473090884487074,0.8129725736322756
111758,upstanding,,,,,,,207,Experimental,Word-Internal,"Known for his honesty and integrity, he was regarded as an upstanding citizen in the community.",1,4.487299999997049,NA,158426,NA,3.303,3.391,0.088,0.76,368,294,1.184299999997049,1064910000000,0.1487693795719826,-1.9053579602056119,NA,0.1691518827428205
111758,sneaked up,,,,,,,121,Experimental,Phrasal Verb,She quietly sneaked up behind him and surprised him with a kiss.,0,3.465400000005957,0,48512,0.11,0.939,0.999,0.06,0.76,368,296,2.5264000000059568,1064910000000,0.04555502342920998,-3.088834377510444,-2.2072749131897207,0.9267953645215984
111758,upholstery,,,,,,,237,Experimental,Word-Internal,The antique chair was beautifully restored with intricate upholstery.,1,3.947900000005802,NA,538617,NA,2.835,2.959,0.124,0.76,368,299,1.1129000000058022,1064910000000,0.5057864044848861,-0.6816408243386718,NA,0.10696922100245601
111758,corruption,,,,,,,339,Experimental,Word-Internal,The corruption of power led to widespread mistrust in the government.,0,3.792299999996885,NA,6668468,NA,0.324,0.393,0.069,0.76,368,301,3.4682999999968853,1064910000000,6.262001483693457,1.8344998598402218,NA,1.2436645603663505
111758,creeps up,,,,,,,131,Experimental,Phrasal Verb,"As the night grows darker, the feeling of unease creeps up on him.",0,4.287900000005948,0,34057,0.064442699,3.104,3.174,0.07,0.76,368,302,1.1839000000059476,1064910000000,0.0319811063845771,-3.4426099760341393,-2.741978837627441,0.16881407344047727
111758,tacked up,,,,,,,113,Experimental,Phrasal Verb,He tacked up the poster on the bulletin board.,1,3.73510000000897,1,41309,0.084585631,0.65,0.724,0.074,0.76,368,303,3.08510000000897,1064910000000,0.03879107154595224,-3.249565173628427,-2.469990873131179,1.1265840717457658
111758,upsets,,,,,,,289,Experimental,Word-Internal,The unexpected turn of events upsets their plans for the evening.,1,7.571300000011888,NA,448459,NA,1.748,1.83,0.082,0.76,368,306,5.823300000011888,1064910000000,0.42112385084185516,-0.8648283060407279,NA,1.7618671113650597
111758,buildup,,,,,,,311,Experimental,Word-Internal,"The buildup of tension reached its peak, resulting in a heated argument.",0,4.25280000001203,NA,1357409,NA,0.521,0.59,0.069,0.76,368,307,3.73180000001203,1064910000000,1.2746701599196175,0.24268744704000242,NA,1.3168906909842353
111758,swim up,,,,,,,142,Experimental,Phrasal Verb,The fish swim up the stream during spawning season.,0,3.4553000000119027,0,29188,0.007008684,0.962,1.023,0.061,0.76,368,308,2.493300000011903,1064910000000,0.02740888901409509,-3.596887901626977,-4.960605327371158,0.9136071342497273
111758,set up,,,,,,,1,Experimental,Phrasal Verb,I set up the tent before the sun went down.,0,2.781100000009019,1,17421200,0.109674,0.396,0.459,0.063,0.76,368,312,2.385100000009019,1064910000000,16.35931674977228,2.7947975668411313,-2.210242949819615,0.8692410521862757
111758,speedups,,,,,,,257,Experimental,Word-Internal,The new technology resulted in significant speedups in data processing.,0,4.13810000000899,NA,26692,NA,2.561,2.641,0.08,0.76,368,313,1.5771000000089899,1064910000000,0.025065028969584284,-3.6862816724889904,NA,0.4555877175170753
111758,upscale,,,,,,,245,Experimental,Word-Internal,They enjoyed a luxurious vacation at an upscale resort.,1,2.8167999999971016,NA,672946,NA,1.88,1.978,0.098,0.76,368,315,0.9367999999971017,1064910000000,0.6319275807345222,-0.45898047884629883,NA,-0.06528546670172326
111758,hiccups,,,,,,,277,Experimental,Word-Internal,"After drinking soda too quickly, he couldn't stop the hiccups that followed.",1,3.964399999991201,NA,156440,NA,2.824,2.88,0.056,0.76,368,316,1.1403999999912013,1064910000000,0.14690443323848965,-1.9179730176430372,NA,0.13137907804866447
111758,cranked up,,,,,,,87,Experimental,Phrasal Verb,He cranked up the volume and jammed out to his favorite song.,1,1.0350000000000819,1,73880,0.319771468,0.421,0.505,0.084,0.76,368,319,0.6140000000000818,1064910000000,0.06937675484313229,-2.6682034121993117,-1.1401487008238824,-0.48776035083486136
111758,upperparts,,,,,,,275,Experimental,Word-Internal,The upperparts of the building were adorned with intricate architectural details.,1,0.9974000000061096,NA,109082,NA,0.335,0.445,0.11,0.76,368,320,0.6624000000061097,1064910000000,0.10243306946126902,-2.2785456745542,NA,-0.4118856759018636
111758,supplicating,,,,,,,229,Experimental,Word-Internal,"The beggar extended his trembling hands, supplicating for a small donation.",0,4.370599999994056,NA,68490,NA,2.261,2.379,0.118,0.76,368,322,2.109599999994056,1064910000000,0.06431529425021833,-2.7439578183205366,NA,0.7464983560541222
111758,buy up,,,,,,,196,Experimental,Phrasal Verb,He wanted to buy up all the tickets for the concert.,1,2.3557000000030257,1,167032,0.005961,0.939,1.045,0.106,0.76,368,323,1.4167000000030257,1064910000000,0.15685081368378548,-1.8524601567032764,-5.122517026744347,0.3483302234053039
111758,speeding up,,,,,,,91,Experimental,Phrasal Verb,"As the car accelerates down the highway, it is speeding up.",0,4.505800000011959,1,286629,0.284671598,2.426,2.542,0.116,0.76,368,325,2.079800000011959,1064910000000,0.2691579570104516,-1.3124568709328692,-1.2564190508267097,0.7322717352497454
111758,upperclassmen,,,,,,,269,Experimental,Word-Internal,"The upperclassmen welcomed the incoming freshmen, sharing their experiences and offering guidance.",1,0.8715999999940323,NA,86992,NA,0.186,0.259,0.073,0.76,368,332,0.6855999999940323,1064910000000,0.08168953244875153,-2.504829407126786,NA,-0.37746091170727136
111758,walked up,,,,,,,28,Experimental,Phrasal Verb,I walked up the stairs to reach the top floor.,1,1.5526000000088516,0,1586904,0.049107,0.762,0.829,0.067,0.76,368,335,0.7906000000088516,1064910000000,1.4901766346451812,0.3988946596729904,-3.0137536881518097,-0.23496312810835593
111758,step up,,,,,,,145,Experimental,Phrasal Verb,She stepped up to the podium to give her speech.,0,2.8005000000000564,0,389046,0.006630513,0.786,0.853,0.067,0.76,368,338,2.0145000000000564,1064910000000,0.3653322816012621,-1.006947978975092,-5.01607310221209,0.7003710256492929
111758,uplifted,,,,,,,295,Experimental,Word-Internal,She felt uplifted by the encouraging words of her friends and family.,1,1.3353999999910684,NA,562437,NA,0.469,0.554,0.085,0.76,368,340,0.8663999999910684,1064910000000,0.5281544919288954,-0.6383664397242438,NA,-0.14340858330566503
111758,uptrend,,,,,,,231,Experimental,Word-Internal,"The stock market showed an uptrend, indicating positive growth.",1,1.9560999999939668,NA,51922,NA,1.019,1.095,0.076,0.76,368,341,0.9370999999939669,1064910000000,0.04875717196758411,-3.0209029750751903,NA,-0.0649652788587972
111758,weigh up,,,,,,,124,Experimental,Phrasal Verb,"Before making a decision, it's important to weigh up the pros and cons.",0,5.134300000011763,0,59670,0.017931493,2.126,2.178,0.052,0.76,368,343,3.008300000011763,1064910000000,0.0560329041890864,-2.8818161859963602,-4.021196726566228,1.1013751351609478
111758,proceeded up,,,,,,,151,Experimental,Phrasal Verb,They proceeded up the stairs to the next floor.,1,2.538699999988239,0,60024,0.008151732,0.748,0.813,0.065,0.76,368,347,1.7906999999882391,1064910000000,0.05636532664732231,-2.875901085286923,-4.809524858970128,0.5826066048540091
111758,put up,,,,,,,12,Experimental,Phrasal Verb,We put up a sign to advertise the garage sale.,0,3.767900000005966,1,4152056,0.032211,0.241,0.312,0.071,0.76,368,349,3.526900000005966,1064910000000,3.8989736221840343,1.360713344700334,-3.435447269862029,1.2604192981459772
111758,traveled up,,,,,,,126,Experimental,Phrasal Verb,They traveled up to the summit of the mountain to enjoy the breathtaking view.,0,4.5977000000029875,0,78738,0.010698793,0.583,0.663,0.08,0.76,368,353,4.014700000002987,1064910000000,0.07393864270220019,-2.6045196823881462,-4.537624347615415,1.3899626248070585
111758,suppertime,,,,,,,221,Experimental,Word-Internal,They gathered around the table at suppertime to enjoy a delicious meal together.,0,4.356700000003002,NA,93777,NA,1.501,1.579,0.078,0.76,368,356,2.855700000003002,1064910000000,0.08806096289827309,-2.4297259441438697,NA,1.0493169969442835
111758,cluttering up,,,,,,,81,Experimental,Phrasal Verb,Cluttering up the room with unnecessary items makes it difficult to find things.,1,1.2937999999969634,1,30902,0.386734247,0.654,0.72,0.066,0.76,368,357,0.6397999999969634,1064910000000,0.029018414701711882,-3.5398246608021244,-0.9500175220973708,-0.4465996514714657
111758,ups,,,,,,,227,Experimental,Word-Internal,My grandma used to tell us that life has many ups and downs.,0,3.5700999999939995,NA,3870087,NA,1.955,2.125,0.17,0.76,368,360,1.6150999999939994,1064910000000,3.634191621827197,1.2903866988609465,NA,0.47939687425861516
111758,quintupled,,,,,,,253,Experimental,Word-Internal,The population of the small town quintupled after the opening of a new factory.,1,2.9729999999999563,NA,24731,NA,1.901,1.979,0.078,0.76,368,361,1.0719999999999563,1064910000000,0.023223558798396108,-3.7625880500980293,NA,0.0695260626485695
111758,drank up,,,,,,,157,Experimental,Phrasal Verb,They drank up all the water in the bottle.,1,2.91599999999994,1,31618,0.00619,0.519,0.574,0.055,0.76,368,364,2.39699999999994,1064910000000,0.02969077199012123,-3.5169189888563546,-5.084820192285632,0.8742179554522223
111758,trumped up,,,,,,,99,Experimental,Phrasal Verb,The accusations against him were baseless and trumped up.,0,3.3339999999998327,0,42740,0.240487953,2.588,2.731,0.143,0.76,368,366,0.7459999999998326,1064910000000,0.04013484707627875,-3.215510317639349,-1.4250852821670326,-0.29302967877860064
100459,upholstery,,,,,,,237,Experimental,Word-Internal,The antique chair was beautifully restored with intricate upholstery.,1,3.210300000071584,NA,538617,NA,2.835,2.959,0.124,0.9057142857142857,368,19,0.3753000000715838,1064910000000,0.5057864044848861,-0.6816408243386718,NA,-0.9800295726504243
100459,coughed up,,,,,,,102,Experimental,Phrasal Verb,"After being threatened with legal action, he coughed up the money he owed.",1,2.808699999928649,1,66690,0.080676478,2.324,2.371,0.047,0.9057142857142857,368,22,0.4846999999286492,1064910000000,0.06262501056427304,-2.7705905508861357,-2.5173082207904844,-0.7242251362780129
100459,sneaked up,,,,,,,121,Experimental,Phrasal Verb,She quietly sneaked up behind him and surprised him with a kiss.,1,2.3397999999524473,0,48512,0.11,0.939,0.999,0.06,0.9057142857142857,368,23,1.4007999999524472,1064910000000,0.04555502342920998,-3.088834377510444,-2.2072749131897207,0.33704350195555816
100459,quintupled,,,,,,,253,Experimental,Word-Internal,The population of the small town quintupled after the opening of a new factory.,0,4.213700000047538,NA,24731,NA,1.901,1.979,0.078,0.9057142857142857,368,29,2.3127000000475384,1064910000000,0.023223558798396108,-3.7625880500980293,NA,0.8384156731717445
100459,upsidedown,,,,,,,241,Experimental,Word-Internal,The acrobat performed an incredible stunt while hanging upside down.,1,3.060900000096808,NA,41973,NA,2.538,2.651,0.113,0.9057142857142857,368,32,0.5229000000968083,1064910000000,0.039414598416767616,-3.2336190131110922,NA,-0.6483650376029149
100459,mopping up,,,,,,,79,Experimental,Phrasal Verb,The cleaners were busy mopping up the remaining dirt.,1,1.86030000007122,1,78108,0.39343,1.403,1.501,0.098,0.9057142857142857,368,35,0.45730000007121996,1064910000000,0.07334704341211934,-2.6125530831521,-0.93285211767338,-0.7824156481623874
100459,nonsupportive,,,,,,,259,Experimental,Word-Internal,"Despite his best efforts, his friends remained nonsupportive of his artistic endeavors.",0,5.2176000000235945,NA,28271,NA,2.466,2.522,0.056,0.9057142857142857,368,38,2.7516000000235943,1064910000000,0.026547783380755183,-3.628809023263344,NA,1.0121825606782968
100459,nuptial,,,,,,,209,Experimental,Word-Internal,The wedding ceremony marked their nuptial union and celebration of love.,1,2.714700000047742,NA,346071,NA,1.58,1.671,0.091,0.9057142857142857,368,39,1.1347000000477419,1064910000000,0.32497675859931824,-1.1240016112116025,NA,0.1263682988568811
100459,buttercups,,,,,,,271,Experimental,Word-Internal,"The field was adorned with vibrant yellow buttercups, creating a picturesque scene.",0,4.055299999952695,NA,99353,NA,2.139,2.206,0.067,0.9057142857142857,368,40,1.9162999999526948,1064910000000,0.09329708613873473,-2.3719664027126304,NA,0.6503962434676268
100459,shacked up,,,,,,,51,Experimental,Phrasal Verb,They shacked up in a cozy cabin for the weekend.,1,1.263100000023769,0,22315,8.652579,0.612,0.677,0.065,0.9057142857142857,368,41,0.6511000000237691,1064910000000,0.02095482247326065,-3.8653864694491173,2.1578574267948403,-0.4290920387028146
100459,uninterrupted,,,,,,,307,Experimental,Word-Internal,The uninterrupted flow of music created a soothing atmosphere in the room.,1,2.4583999999777006,NA,1115355,NA,0.652,0.749,0.097,0.9057142857142857,368,43,1.8063999999777005,1064910000000,1.0473702002986167,0.04628245134013708,NA,0.5913359144009158
100459,uncoupling,,,,,,,215,Experimental,Word-Internal,The uncoupling of the train cars caused a delay in the transportation system.,1,5.248100000024351,NA,148895,NA,0.322,0.405,0.083,0.9057142857142857,368,44,4.926100000024351,1064910000000,0.1398193274549023,-1.9674042079878074,NA,1.594547599943848
100459,set up,,,,,,,1,Experimental,Phrasal Verb,I set up the tent before the sun went down.,1,1.1481000000239874,1,17421200,0.109674,0.396,0.459,0.063,0.9057142857142857,368,46,0.7521000000239874,1064910000000,16.35931674977228,2.7947975668411313,-2.210242949819615,-0.2848859851178858
100459,rubbing up,,,,,,,112,Experimental,Phrasal Verb,The dog seeks attention by rubbing up against my leg.,1,2.2823999999764055,0,25138,0.009135334,1.611,1.679,0.068,0.9057142857142857,368,47,0.6713999999764055,1064910000000,0.02360575072071818,-3.746264922027705,-4.69560552714952,-0.39839019447134466
100459,upright,,,,,,,333,Experimental,Word-Internal,"She stood upright, with her shoulders back and head held high.",1,1.0948999999764055,NA,4937976,NA,0.58,0.666,0.086,0.9057142857142857,368,50,0.5148999999764056,1064910000000,4.636989041327436,1.5340652420956484,NA,-0.6637825719758648
100459,got up,,,,,,,7,Experimental,Phrasal Verb,I got up early to catch the sunrise.,1,2.173500000000786,0,5106136,0.044536,0.277,0.327,0.05,0.9057142857142857,368,57,1.8965000000007857,1064910000000,4.794899099454414,1.5675526652473475,-3.1114574281009304,0.6400100821472309
100459,bankruptcy,,,,,,,335,Experimental,Word-Internal,The company  filed for bankruptcy due to financial difficulties.,0,3.391399999976784,NA,5643945,NA,1.337,1.416,0.079,0.9057142857142857,368,59,2.054399999976784,1064910000000,5.299926754373609,1.6676930005330723,NA,0.7199838345022044
100459,tidying up,,,,,,,65,Experimental,Phrasal Verb,I'm tidying up my room before guests come over.,0,2.5098999999772786,1,76002,1.131403,0.768,0.872,0.104,0.9057142857142857,368,62,1.7418999999772786,1064910000000,0.07136941149956334,-2.6398859118008002,0.12345845550551345,0.5549764714882349
100459,uppermost,,,,,,,303,Experimental,Word-Internal,The safety of the climbers was the uppermost priority for the rescue team.,1,2.7188000000714965,NA,933894,NA,1.582,1.683,0.101,0.9057142857142857,368,63,1.1368000000714964,1064910000000,0.8769698847789954,-0.13128262610605243,NA,0.1282172978636465
